Date,Open,High,Low,Close,Adj Close,Volume
2018/12/13,2658.699951,2670.189941,2637.27002,2650.540039,2650.540039,3927720000
2018/12/14,2629.679932,2635.070068,2593.840088,2599.949951,2599.949951,4035020000
2018/12/17,2590.75,2601.129883,2530.540039,2545.939941,2545.939941,4616350000
2018/12/18,2559.899902,2573.98999,2528.709961,2546.159912,2546.159912,4470880000
2018/12/19,2547.050049,2585.290039,2488.959961,2506.959961,2506.959961,5127940000
2018/12/20,2496.77002,2509.629883,2441.179932,2467.419922,2467.419922,5585780000
2018/12/21,2465.379883,2504.409912,2408.550049,2416.620117,2416.620117,7609010000
2018/12/24,2400.560059,2410.340088,2351.100098,2351.100098,2351.100098,2613930000
2018/12/26,2363.120117,2467.76001,2346.580078,2467.699951,2467.699951,4233990000
2018/12/27,2442.5,2489.100098,2397.939941,2488.830078,2488.830078,4096610000
2018/12/28,2498.77002,2520.27002,2472.889893,2485.73999,2485.73999,3702620000
2018/12/31,2498.939941,2509.23999,2482.820068,2506.850098,2506.850098,3442870000
2019/1/2,2476.959961,2519.48999,2467.469971,2510.030029,2510.030029,3733160000
2019/1/3,2491.919922,2493.139893,2443.959961,2447.889893,2447.889893,3822860000
2019/1/4,2474.330078,2538.070068,2474.330078,2531.939941,2531.939941,4213410000
2019/1/7,2535.610107,2566.159912,2524.560059,2549.689941,2549.689941,4104710000
2019/1/8,2568.110107,2579.820068,2547.560059,2574.409912,2574.409912,4083030000
2019/1/9,2580,2595.320068,2568.889893,2584.959961,2584.959961,4052480000
2019/1/10,2573.51001,2597.820068,2562.02002,2596.639893,2596.639893,3704500000
2019/1/11,2588.110107,2596.27002,2577.399902,2596.26001,2596.26001,3434490000
2019/1/14,2580.310059,2589.320068,2570.409912,2582.610107,2582.610107,3664450000
2019/1/15,2585.100098,2613.080078,2585.100098,2610.300049,2610.300049,3572330000
2019/1/16,2614.75,2625.76001,2612.679932,2616.100098,2616.100098,3863770000
2019/1/17,2609.280029,2645.060059,2606.360107,2635.959961,2635.959961,3772270000
2019/1/18,2651.27002,2675.469971,2647.580078,2670.709961,2670.709961,3986730000
2019/1/22,2657.879883,2657.879883,2617.27002,2632.899902,2632.899902,3908030000
2019/1/23,2643.47998,2653.189941,2612.860107,2638.699951,2638.699951,3335610000
2019/1/24,2638.840088,2647.199951,2627.01001,2642.330078,2642.330078,3433250000
2019/1/25,2657.439941,2672.379883,2657.330078,2664.76001,2664.76001,3814080000
2019/1/28,2644.969971,2644.969971,2624.060059,2643.850098,2643.850098,3612810000
2019/1/29,2644.889893,2650.929932,2631.050049,2640,2640,3504200000
2019/1/30,2653.620117,2690.439941,2648.340088,2681.050049,2681.050049,3857810000
2019/1/31,2685.48999,2708.949951,2678.649902,2704.100098,2704.100098,4917650000
2019/2/1,2702.320068,2716.659912,2696.879883,2706.530029,2706.530029,3759270000
2019/2/4,2706.48999,2724.98999,2698.75,2724.870117,2724.870117,3359840000
2019/2/5,2728.340088,2738.97998,2724.030029,2737.699951,2737.699951,3560430000
2019/2/6,2735.050049,2738.080078,2724.149902,2731.610107,2731.610107,3472690000
2019/2/7,2717.530029,2719.320068,2687.26001,2706.050049,2706.050049,4099490000
2019/2/8,2692.360107,2708.070068,2681.830078,2707.879883,2707.879883,3622330000
2019/2/11,2712.399902,2718.050049,2703.790039,2709.800049,2709.800049,3361970000
2019/2/12,2722.610107,2748.189941,2722.610107,2744.72998,2744.72998,3827770000
2019/2/13,2750.300049,2761.850098,2748.629883,2753.030029,2753.030029,3670770000
2019/2/14,2743.5,2757.899902,2731.22998,2745.72998,2745.72998,3836700000
2019/2/15,2760.23999,2775.659912,2760.23999,2775.600098,2775.600098,3641370000
2019/2/19,2769.280029,2787.330078,2767.290039,2779.76001,2779.76001,3533710000
2019/2/20,2779.050049,2789.879883,2774.060059,2784.699951,2784.699951,3835450000
2019/2/21,2780.23999,2781.580078,2764.550049,2774.879883,2774.879883,3559710000
2019/2/22,2780.669922,2794.199951,2779.110107,2792.669922,2792.669922,3427810000
2019/2/25,2804.350098,2813.48999,2794.98999,2796.110107,2796.110107,3804380000
2019/2/26,2792.360107,2803.120117,2789.469971,2793.899902,2793.899902,3645680000
2019/2/27,2787.5,2795.76001,2775.129883,2792.379883,2792.379883,3767130000
2019/2/28,2788.110107,2793.72998,2782.51001,2784.48999,2784.48999,4396930000
2019/3/1,2798.219971,2808.02002,2787.379883,2803.689941,2803.689941,3972280000
2019/3/4,2814.370117,2816.879883,2767.659912,2792.810059,2792.810059,3919810000
2019/3/5,2794.409912,2796.439941,2782.969971,2789.649902,2789.649902,3585690000
2019/3/6,2790.27002,2790.27002,2768.689941,2771.449951,2771.449951,3786600000
2019/3/7,2766.530029,2767.25,2739.090088,2748.929932,2748.929932,3904860000
2019/3/8,2730.790039,2744.129883,2722.27002,2743.070068,2743.070068,3423130000
2019/3/11,2747.610107,2784,2747.610107,2783.300049,2783.300049,3749030000
2019/3/12,2787.340088,2798.320068,2786.72998,2791.52002,2791.52002,3414230000
2019/3/13,2799.780029,2821.23999,2799.780029,2810.919922,2810.919922,3766150000
2019/3/14,2810.379883,2815,2803.459961,2808.47998,2808.47998,3469730000
2019/3/15,2810.790039,2830.72998,2810.790039,2822.47998,2822.47998,5962730000
2019/3/18,2822.610107,2835.409912,2821.98999,2832.939941,2832.939941,3552190000
2019/3/19,2840.76001,2852.419922,2823.27002,2832.570068,2832.570068,3620220000
2019/3/20,2831.340088,2843.540039,2812.429932,2824.22998,2824.22998,3771200000
2019/3/21,2819.719971,2860.310059,2817.379883,2854.879883,2854.879883,3546800000
2019/3/22,2844.52002,2846.159912,2800.469971,2800.709961,2800.709961,4237200000
2019/3/25,2796.01001,2809.790039,2785.02002,2798.360107,2798.360107,3376580000
2019/3/26,2812.659912,2829.870117,2803.98999,2818.459961,2818.459961,3266050000
2019/3/27,2819.719971,2825.560059,2787.719971,2805.370117,2805.370117,3372930000
2019/3/28,2809.399902,2819.709961,2798.77002,2815.439941,2815.439941,3158170000
2019/3/29,2828.27002,2836.030029,2819.22998,2834.399902,2834.399902,3740700000
2019/4/1,2848.629883,2869.399902,2848.629883,2867.189941,2867.189941,3500760000
2019/4/2,2868.23999,2872.899902,2858.75,2867.23999,2867.23999,3246900000
2019/4/3,2876.090088,2885.25,2865.169922,2873.399902,2873.399902,3550240000
2019/4/4,2873.98999,2881.280029,2867.139893,2879.389893,2879.389893,3015180000
2019/4/5,2884.159912,2893.23999,2882.98999,2892.73999,2892.73999,3146820000
2019/4/8,2888.459961,2895.949951,2880.780029,2895.77002,2895.77002,3054030000
2019/4/9,2886.580078,2886.879883,2873.330078,2878.199951,2878.199951,3007980000
2019/4/10,2881.370117,2889.709961,2879.129883,2888.209961,2888.209961,3062380000
2019/4/11,2891.919922,2893.419922,2881.98999,2888.320068,2888.320068,2938540000
2019/4/12,2900.860107,2910.540039,2898.370117,2907.409912,2907.409912,3688490000
2019/4/15,2908.320068,2909.600098,2896.47998,2905.580078,2905.580078,3088330000
2019/4/16,2912.26001,2916.060059,2900.709961,2907.060059,2907.060059,3402210000
2019/4/17,2916.040039,2918,2895.449951,2900.449951,2900.449951,3602300000
2019/4/18,2904.810059,2908.399902,2891.899902,2905.030029,2905.030029,3506850000
2019/4/22,2898.780029,2909.51001,2896.350098,2907.969971,2907.969971,2997950000
2019/4/23,2909.98999,2936.310059,2908.530029,2933.679932,2933.679932,3635030000
2019/4/24,2934,2936.830078,2926.050049,2927.25,2927.25,3448960000
2019/4/25,2928.98999,2933.100098,2912.840088,2926.169922,2926.169922,3425280000
2019/4/26,2925.810059,2939.879883,2917.560059,2939.879883,2939.879883,3248500000
2019/4/29,2940.580078,2949.52002,2939.350098,2943.030029,2943.030029,3118780000
2019/4/30,2937.139893,2948.219971,2924.110107,2945.830078,2945.830078,3919330000
2019/5/1,2952.330078,2954.129883,2923.360107,2923.72998,2923.72998,3645850000
2019/5/2,2922.159912,2931.679932,2900.5,2917.52002,2917.52002,3778890000
2019/5/3,2929.209961,2947.850098,2929.209961,2945.639893,2945.639893,3338120000
2019/5/6,2908.889893,2937.320068,2898.209961,2932.469971,2932.469971,3181520000
2019/5/7,2913.030029,2913.030029,2862.600098,2884.050049,2884.050049,3767100000
2019/5/8,2879.610107,2897.959961,2873.280029,2879.419922,2879.419922,3485790000
2019/5/9,2859.840088,2875.969971,2836.399902,2870.719971,2870.719971,3638820000
2019/5/10,2863.100098,2891.310059,2825.389893,2881.399902,2881.399902,3529600000
2019/5/13,2840.189941,2840.189941,2801.429932,2811.870117,2811.870117,3894030000
2019/5/14,2820.120117,2852.540039,2820.120117,2834.409912,2834.409912,3322720000
2019/5/15,2820.379883,2858.679932,2815.080078,2850.959961,2850.959961,3125950000
2019/5/16,2855.800049,2892.149902,2855.800049,2876.320068,2876.320068,3338060000
2019/5/17,2858.600098,2885.47998,2854.22998,2859.530029,2859.530029,3257950000
2019/5/20,2841.939941,2853.860107,2831.290039,2840.22998,2840.22998,3288870000
2019/5/21,2854.02002,2868.879883,2854.02002,2864.360107,2864.360107,3218700000
2019/5/22,2856.060059,2865.469971,2851.110107,2856.27002,2856.27002,3192510000
2019/5/23,2836.699951,2836.699951,2805.48999,2822.23999,2822.23999,3891980000
2019/5/24,2832.409912,2841.360107,2820.189941,2826.060059,2826.060059,2887390000
2019/5/28,2830.030029,2840.51001,2801.580078,2802.389893,2802.389893,4121410000
2019/5/29,2790.25,2792.030029,2766.060059,2783.02002,2783.02002,3700050000
2019/5/30,2786.939941,2799,2776.73999,2788.860107,2788.860107,3273790000
2019/5/31,2766.149902,2768.97998,2750.52002,2752.060059,2752.060059,3981020000
2019/6/3,2751.530029,2763.070068,2728.810059,2744.449951,2744.449951,3943810000
2019/6/4,2762.639893,2804.48999,2762.639893,2803.27002,2803.27002,3810430000
2019/6/5,2818.090088,2827.280029,2800.919922,2826.149902,2826.149902,3548830000
2019/6/6,2828.51001,2852.100098,2822.449951,2843.48999,2843.48999,3396410000
2019/6/7,2852.870117,2884.969971,2852.870117,2873.340088,2873.340088,3220250000
2019/6/10,2885.830078,2904.77002,2885.51001,2886.72998,2886.72998,3209210000
2019/6/11,2903.27002,2910.610107,2878.530029,2885.719971,2885.719971,3548420000
2019/6/12,2882.72998,2888.570068,2874.679932,2879.840088,2879.840088,3034130000
2019/6/13,2886.23999,2895.23999,2881.98999,2891.639893,2891.639893,3069810000
2019/6/14,2886.820068,2894.449951,2879.620117,2886.97998,2886.97998,2922330000
2019/6/17,2889.75,2897.27002,2887.300049,2889.669922,2889.669922,2810140000
2019/6/18,2906.709961,2930.790039,2905.439941,2917.75,2917.75,3437620000
2019/6/19,2920.550049,2931.73999,2911.429932,2926.459961,2926.459961,3287890000
2019/6/20,2949.600098,2958.060059,2931.5,2954.179932,2954.179932,3905940000
2019/6/21,2952.709961,2964.149902,2946.870117,2950.459961,2950.459961,5000120000
2019/6/24,2951.419922,2954.919922,2944.050049,2945.350098,2945.350098,3136250000
2019/6/25,2945.780029,2946.52002,2916.01001,2917.379883,2917.379883,3578050000
2019/6/26,2926.070068,2932.590088,2912.98999,2913.780029,2913.780029,3478130000
2019/6/27,2919.659912,2929.300049,2918.570068,2924.919922,2924.919922,3122920000
2019/6/28,2932.939941,2943.97998,2929.050049,2941.76001,2941.76001,5420700000
2019/7/1,2971.409912,2977.929932,2952.219971,2964.330078,2964.330078,3513270000
2019/7/2,2964.659912,2969.870117,2955.919922,2962.560059,2962.560059,832294233
